,Unnamed: 0,Region,Country,City,Time,Geo,Language1,Language2,Language3,Text
312174,8465937,africa_sub,ke,bungoma,2021-02-14,sb0e4x4tjdq4,fra,lin,lin,koffi olomidé danse ya ba congolais audio officiel
319621,8475439,africa_sub,ke,londiani,2021-02-15,kzcr41ejh54f,eng,eng,lin,lmao you re the one who is dumb kumamako what s dump
333709,8492908,africa_sub,ke,limuru,2021-02-18,kzf19zz8ncju,eng,eng,lin,stamina baba ft professor jay amp one six
335663,8495280,africa_sub,ke,baringo,2021-02-18,sb1ddkyns0fz,eng,eng,lin,mokolo nakokufa who will inherit my ebooks library what facility have e readers built for the legal transfer of ebooks as
367329,8534804,africa_sub,ke,lodwar,2021-02-23,sb93dp75uhfc,eng,eng,lin,adopt change amp embrace m pesa bill manager that is now here with us from fr
375860,8545189,africa_sub,ke,kangundo,2021-02-24,kzf89gm6yn3m,eng,eng,lin,buy airtime from mpesa to any network go to mpesa select lipa na m pesa enter paybill no account number is yo
378264,8548264,africa_sub,ke,bomet,2021-02-25,kzc5s3mhf8j6,swa,swa,lin,masaibu leo naye wananiacha zero kazi ni mpesa tu
400770,8576544,africa_sub,ke,machakos,2021-03-01,kzdx25bub2bd,eng,eng,lin,it is simple fast and a reliable paybill try robjun technology go to m pesa lipa na m pesa paybill no
405903,8582841,africa_sub,ke,kijabe,2021-03-02,kzf48n54cn44,fra,fra,lin,cindy le cœur université clip officiel par koffi olomide via
413404,8592186,africa_sub,ke,rongai,2021-03-03,kzcrpc9jje06,eng,swa,lin,is so effective amp easy for recharging to all networks go to mpesa lipa na mpesa paybill k
413435,8592223,africa_sub,ke,kericho,2021-03-03,kzcjfvk810rg,eng,eng,lin,is so effective amp easy for recharging to all networks go to mpesa lipa na mpesa paybill kitengel
414678,8593698,africa_sub,ke,kangema,2021-03-03,kzfk15w73c2y,eng,eng,lin,is so effective amp easy for recharging to all networks go to mpesa lipa na mpesa paybill kiteng
417590,8597246,africa_sub,ke,siaya,2021-03-03,sb02k4yms2b9,swa,swa,lin,hauna bahati na ile defence ya chelsea bro solid
421346,8601735,africa_sub,ke,yala,2021-03-04,sb089f4qscr7,swa,swa,lin,nko sambamba sankule nahema natetema ndani ya
422916,8603610,africa_sub,ke,kisii,2021-03-04,kzbsp5s7613q,swa,swa,lin,mimi nimekosa appetite ya mayai na mutura
425518,8606808,africa_sub,ke,bondo,2021-03-05,sb037g6npbm4,swa,lin,lin,yeba nzete oyo okobetaka na mbwa mokolo oko ekobeta yango moko beware that stick you use to hit
435976,8619670,africa_sub,ke,malaba,2021-03-06,sb07eg4npym4,swa,swa,lin,its ndani ya west tv naye papa mokolo till pm itisha rhumba lingala soukous
437351,8621394,africa_sub,ke,sawasawa,2021-03-06,kzhnd6ygu2gr,swa,swa,lin,usingizi itatoka wapi leo kitanda kina miba
439219,8623797,africa_sub,ke,mwingi,2021-03-07,kzg4dnp6cw54,swa,lin,lin,wauz unanyoanga na makasi haujui veet pal
439453,8624083,africa_sub,ke,kitui,2021-03-07,kzg01p4ysdc5,swa,swa,lin,wewe chagua kati ya bange na anti depressants bangi afazali
445382,8631512,africa_sub,ke,karuri,2021-03-08,kzfkn0s44qx9,eng,swa,lin,use to buy airtime from mpesa to any other network go to mpesa menu lipa na mpesa paybill
447018,8633413,africa_sub,ke,limuru,2021-03-08,kzf19zz8ncju,eng,eng,lin,it is simple fast and a reliable paybill try vocha technologies go to m pesa lipa na m pesa paybill no a
449122,8635977,africa_sub,ke,mwingi,2021-03-08,kzg4dnp6cw54,swa,lin,lin,bato mokili makambo mingi ngai na lelio josky kiambukuta londa
451291,8638699,africa_sub,ke,sagana,2021-03-09,kzfknw8hqu74,eng,eng,lin,use to buy airtime from mpesa to any other network go to mpesa menu lipa na mpesa paybill acc
453046,8640787,africa_sub,ke,lumbwa,2021-03-09,kzcnz5d4cjrc,swa,swa,lin,ama kifo ya moi ndio inaafect comrades uko moi university
457281,8646203,africa_sub,ke,garissa,2021-03-10,kzujqky645kh,eng,eng,lin,assalamu aleykum ma brothers in the studio
459386,8648769,africa_sub,ke,sagana,2021-03-10,kzfknw8hqu74,eng,swa,lin,use to buy airtime from mpesa to any other network go to mpesa menu lipa na mpesa payb
468780,8660220,africa_sub,ke,mtito andei,2021-03-11,kze0sx807y6m,swa,swa,lin,laki tena yani nimpe rent yangu ya mwaka
481480,8675927,africa_sub,ke,ngong,2021-03-13,kzf01zpwwfvg,eng,eng,lin,rip christian longomba brother to lovi longomba of the longomba fame
482453,8677232,africa_sub,ke,kiambu,2021-03-13,kzf1q5t5wve4,eng,eng,lin,in other news christian longomba of the longombas fame is dead
482981,8678000,africa_sub,ke,kakamega,2021-03-14,sb09wg84t9nh,swa,swa,lin,wa vokoli maragoli mimina neema zako bwana
485992,8681749,africa_sub,ke,butere,2021-03-14,sb090yhuh520,swa,swa,lin,kali sana samak iko tamu sana chief big up
487335,8683399,africa_sub,ke,kinango,2021-03-14,kz7bqxt98dyd,swa,swa,lin,kilunda analemewa na ngoso pale na nikama manager anakufa kicheko
487867,8684043,africa_sub,ke,mwingi,2021-03-14,kzg4dnp6cw54,eng,fra,lin,rip christian longomba a generational inspiration
489511,8686115,africa_sub,ke,kikuyu,2021-03-15,kzf0fk7y5r15,eng,eng,lin,our condolences to lovy longomba family and friends in the demise of christian longomba
491368,8688292,africa_sub,ke,kitui,2021-03-15,kzg01p4ysdc5,fra,lin,lin,koffi olomide danse ya ba congolais clip officiel via
508742,8709335,africa_sub,ke,naivasha,2021-03-18,kzcgvj9cn5xh,swa,swa,lin,kama ako na ngongingo mbona nisipite na yeye
510592,8711654,africa_sub,ke,limuru,2021-03-19,kzf19zz8ncju,eng,eng,lin,christian longomba laid to rest in us photos
523677,8727883,africa_sub,ke,kwale,2021-03-21,kzk01wqw7dhs,swa,swa,lin,mimi bora tusikosane na mtu nalala na mobetto
539719,8747731,africa_sub,ke,nyeri,2021-03-23,kzfm8u4htrtw,eng,swa,lin,buy airtime from your mpesa to all networks lipa na mpesa paybill no account no weka namba y
541807,8750335,africa_sub,ke,garissa,2021-03-24,kzujqky645kh,eng,eng,lin,assalamu aleykum peace be upon you my brothers
545937,8755345,africa_sub,ke,magadi,2021-03-24,kz9v1whewymf,swa,fra,lin,def b frame a wako mboka b wako zanabe kanashi
546990,8756607,africa_sub,ke,kangema,2021-03-24,kzfk15w73c2y,swa,swa,lin,unafaa kufinywa hizo abolingonangai zako
549251,8759376,africa_sub,ke,ngong,2021-03-25,kzf01zpwwfvg,eng,eng,lin,use paybill no to easily buy airtime for your airtel telkom number go to mpesa lipa na m pesa paybill
553336,8764348,africa_sub,ke,ngong,2021-03-25,kzf01zpwwfvg,eng,eng,lin,buy credo with amp enjoy calls with loved ones go to mpesa lipa na mpesa playbill a c phone n
575144,8790661,africa_sub,ke,kwale,2021-03-28,kzk01wqw7dhs,swa,swa,lin,ukikosana na bibi yako kaza kifuniko ya thermos bro thank me later
578365,8794602,africa_sub,ke,kilifi,2021-03-29,kzk76f9fk38d,eng,eng,lin,studied mass communication fresh graduate niko mjengo mbaya
580085,8796736,africa_sub,ke,homa bay,2021-03-29,kzbmpcvwpnq7,eng,eng,lin,my deepest condolences to your family obong o nyakalaga mondo omiu chir
582212,8799400,africa_sub,ke,kitale,2021-03-30,sb0vu3n4x07t,eng,swa,lin,emmanuel mwashumbe dm mpesa account number
583999,8801525,africa_sub,ke,kijabe,2021-03-30,kzf48n54cn44,eng,swa,lin,nisake nkuchapie the story of my life na evidence utaappreciate yako
587162,8805414,africa_sub,ke,magadi,2021-03-30,kz9v1whewymf,swa,swa,lin,ile video ya ule champe ana spell collins iko wapi
598139,8818727,africa_sub,ke,rongai,2021-04-01,kzcrpc9jje06,swa,eng,lin,manze it has been hard leo niliona msee akisema alifutwa job immediately after speech ya prezo mi naez
598160,8818752,africa_sub,ke,rongai,2021-04-01,kzcrpc9jje06,swa,eng,lin,manze it has been hard leo niliona msee akisema alifutwa job immediately after speech ya prezo mi naeza s
598539,8819203,africa_sub,ke,nandi hills,2021-04-01,sb108t5xxh5x,swa,swa,lin,hii story ni ndefu i hope hawa affect bank to mpesa na mpesa to bank
603174,8825011,africa_sub,ke,konza,2021-04-02,kzdqh97t8br7,swa,swa,lin,makayambayamba friday ndani kitengela kasogeeee
607442,8830166,africa_sub,ke,athi river,2021-04-02,kzdrc843nhkm,swa,lin,lin,kati ya raila na ruto nano ndio jb mpiana na werrason
614552,8838960,africa_sub,ke,homa bay,2021-04-04,kzbmpcvwpnq7,eng,swa,lin,i might be ugly but not short hapo uko peke yako
618207,8843363,africa_sub,ke,kilifi,2021-04-04,kzk76f9fk38d,fra,lin,lin,le grand maitre mopao mokonzi koffi olomide massaging your soul bonne ecoute
621544,8847459,africa_sub,ke,gazi,2021-04-05,kzhnfggp09wu,eng,eng,lin,bana ok lights up my evening with great albums like cabinet molili kilo ya kinshasa les quatre operations the best of world
622365,8848449,africa_sub,ke,kitale,2021-04-05,sb0vu3n4x07t,eng,eng,lin,the mboya family tom mboya pamela mboya maureen peter patrick lucas and susan
626050,8852957,africa_sub,ke,sotik,2021-04-05,kzbup5e5m97n,swa,swa,lin,kati ya makanga dem wa mpesa na fan wa man u nani ako na kiburi mingi
642721,8873113,africa_sub,ke,isiolo,2021-04-08,sb49zpxqghex,eng,eng,lin,one of the best show in east and central africa isiolo inaskiza
645829,8876988,africa_sub,ke,kikuyu,2021-04-08,kzf0fk7y5r15,swa,lin,lin,dj lelo makambo lobi makambo nalembie eh me
655136,8888264,africa_sub,ke,witu,2021-04-10,kzsf2sc4081h,eng,eng,lin,i can t get enough of this benga moto mbaya voi town ndaniii ya rogaroga
661111,8895805,africa_sub,ke,kitui,2021-04-11,kzg01p4ysdc5,eng,eng,lin,corona is like a congolese music you think it s ending and boom bolingo wa ngai tous les monde bouge
671793,8908986,africa_sub,ke,homa bay,2021-04-13,kzbmpcvwpnq7,swa,swa,lin,difference yako na mbwa ni position ya mapua
687077,8927768,africa_sub,ke,bungoma,2021-04-15,sb0e4x4tjdq4,swa,swa,lin,mpesa reversal ya ten bob na comrades ya skuma kwa kibanda yangu hapa
690107,8931557,africa_sub,ke,kericho,2021-04-16,kzcjfvk810rg,swa,swa,lin,tutambe nalo sasa naye the true grandmaster
692429,8934414,africa_sub,ke,kangema,2021-04-16,kzfk15w73c2y,swa,swa,lin,walai nkuletee link ya episode fulani ya abel akiexplain hii staff
708366,8953923,africa_sub,ke,keruguya,2021-04-18,kzft0kuzk95z,swa,swa,lin,pisto moja na magazine naeza lipa na mpesa
710126,8956103,africa_sub,ke,nakuru,2021-04-19,kzcwksqvqnz5,eng,eng,lin,buy airtime from your mpesa via paybill it s fast easy and reliable go to mpesa lipa na mpesa enter pay
710135,8956113,africa_sub,ke,nakuru,2021-04-19,kzcwksqvqnz5,eng,eng,lin,buy airtime from your mpesa via paybill it s fast easy and reliable go to mpesa lipa na mpesa enter paybill
715638,8962873,africa_sub,ke,witu,2021-04-20,kzsf2sc4081h,eng,eng,lin,it is as easy as abc just go to mpesa lipa na mpesa paybill no account number your phone numbe
722713,8971439,africa_sub,ke,kangundo,2021-04-21,kzf89gm6yn3m,eng,swa,lin,top up airtime across all networks with go to mpesa lipa na mpesa enter paybill account
722802,8971542,africa_sub,ke,rumuruti,2021-04-21,sb1cx2dc2q72,swa,swa,lin,mko na namba yake ya airtel coz ya mpesa amezima
722988,8971762,africa_sub,ke,kijabe,2021-04-21,kzf48n54cn44,eng,eng,lin,buy airtime across all networks with go to mpesa lipa na mpesa enter paybill account no
728438,8978433,africa_sub,ke,kinango,2021-04-22,kz7bqxt98dyd,swa,lin,lin,tongo etani bandeko nalamuki malamu yoka blanche lipua lipua
749744,9004655,africa_sub,ke,naivasha,2021-04-25,kzcgvj9cn5xh,swa,swa,lin,nauliza kama kwa mganga unaeza lipa na mpesa ama paybill
757676,9014481,africa_sub,ke,ngong,2021-04-27,kzf01zpwwfvg,eng,swa,lin,how to buy kenya power tokens using mpesa go to m pesa menu click lipa na m pesa click paybill ente
760082,9017415,africa_sub,ke,lugulu,2021-04-27,sb06hxskfymv,swa,swa,lin,niko hapa na manzi yako tukisoma tweet yako
760748,9018267,africa_sub,ke,ngong,2021-04-27,kzf01zpwwfvg,eng,eng,lin,buy airtime from your mpesa via paybill it s fast easy and reliable go to mpesa lipa na mpesa enter
764163,9022619,africa_sub,ke,ogembo,2021-04-28,kzbemyrgsvpq,eng,swa,lin,top up airtime through mpesa with go to mpesa lipa na mpesa paybill account no your phone n
767766,9026949,africa_sub,ke,yala,2021-04-28,sb089f4qscr7,swa,swa,lin,pamoja sana nchezee mokulu na kokufa ya fayatez
769153,9028633,africa_sub,ke,rumuruti,2021-04-28,sb1cx2dc2q72,eng,swa,lin,manasses vibration embu massive show iko moto ile sana
770803,9030663,africa_sub,ke,bomet,2021-04-29,kzc5s3mhf8j6,swa,lin,lin,i dedicate yaya by madilu system lelo ekomi mbula libwa wuta okende na nse ya mabele yaya today it s rea
774101,9034628,africa_sub,ke,machakos,2021-04-29,kzdx25bub2bd,eng,eng,lin,buy airtime from your mpesa via paybill it has zero transaction cost go to mpesa lipa na mpesa enter paybill
774893,9035600,africa_sub,ke,takaungu,2021-04-29,kzk74c3zh2bt,eng,eng,lin,manchester united bottling another trophy as usual
780965,9043223,africa_sub,ke,mwingi,2021-04-30,kzg4dnp6cw54,eng,swa,lin,top up airtime through mpesa with go to mpesa lipa na mpesa paybill account no your phone no ea
785624,9048756,africa_sub,ke,voi,2021-05-01,kz7kv856skyn,eng,eng,lin,bana loketo tobasuki toye mabe dally kimoko lead guitar mack macaire drumsna awilo longomba jean baron vocals
785691,9048840,africa_sub,ke,voi,2021-05-01,kz7kv856skyn,eng,eng,lin,bana loketo tobasuki toye mabe dally kimoko lead guitar mack macaire drumsna awilo longomba jean baron vocals and a
787247,9050803,africa_sub,ke,ngong,2021-05-01,kzf01zpwwfvg,swa,swa,lin,makanga tao mbao me nikona ngiri sina pesa loose lipa na mpesa
796994,9062845,africa_sub,ke,bondo,2021-05-03,sb037g6npbm4,eng,eng,lin,buy airtime from your mpesa via paybill it s simple go to mpesa lipa na mpesa enter paybill a
798822,9065109,africa_sub,ke,mwingi,2021-05-03,kzg4dnp6cw54,swa,swa,lin,mimi naeza replay ngoma za sautisol mpaka bien aachwe akiimba solo
807721,9076057,africa_sub,ke,siaya,2021-05-05,sb02k4yms2b9,eng,swa,lin,m pesa bwana the balance from yesternight s alcohol binge
821812,9093366,africa_sub,ke,naivasha,2021-05-07,kzcgvj9cn5xh,swa,swa,lin,her acha nione tattoo yako me acha nione tits zako kwanza her mbona me tit for tat
824429,9096586,africa_sub,ke,machakos,2021-05-07,kzdx25bub2bd,eng,eng,lin,purchase telkom airtime easily go to mpesa lipa na mpesa paybill account no your telkom number
835896,9110838,africa_sub,ke,kijabe,2021-05-09,kzf48n54cn44,swa,swa,lin,unabonga ni kama uko na hope ya ligi mbona
844339,9121330,africa_sub,ke,malaba,2021-05-11,sb07eg4npym4,swa,swa,lin,kuna difference kati ya matako kubwa na matako mingi hii yako ni mingi
850634,9129297,africa_sub,ke,bungoma,2021-05-12,sb0e4x4tjdq4,eng,eng,lin,still tuned in from sang alo institute of science and technology bungoma main campus
850837,9129534,africa_sub,ke,lugulu,2021-05-12,sb06hxskfymv,eng,eng,lin,still tuned in from sang alo institute of science and technology bungoma main
860683,9141379,africa_sub,ke,butere,2021-05-15,sb090yhuh520,swa,swa,lin,deep state ya rumba zile systems ziko ndani ni moto sana
3605,9160846,africa_sub,ke,kitui,2021-05-17,kzg01p4ysdc5,swa,swa,lin,know the difference between matako kubwa na matako mingi
7301,9165348,africa_sub,ke,embu,2021-05-18,kzfsunym072w,swa,swa,lin,naeza lose memory nione hii kitu tena i love it
19159,9179968,africa_sub,ke,lugulu,2021-05-24,sb06hxskfymv,eng,eng,lin,mimi sio mwai but siez mind ukibaki na mm the rest of your life
36896,9201713,africa_sub,ke,litein,2021-05-26,kzch8tg9z4g9,eng,eng,lin,top up today effectively with technologies go to mpesa menu lipa na mpesa paybill no accou
41760,9207552,africa_sub,ke,nairobi,2021-05-27,kzf0ty3h43rd,swa,swa,lin,baby class nauku turkana imeomoka ni sousands
48231,9215474,africa_sub,ke,londiani,2021-05-28,kzcr41ejh54f,swa,swa,lin,kuna difference ya autograph na signature
50748,9218626,africa_sub,ke,kangema,2021-05-28,kzfk15w73c2y,eng,eng,lin,top up today effectively with technologies go to mpesa menu lipa na mpesa paybill no a
54215,9222701,africa_sub,ke,wajir,2021-05-29,sbk3zy162ccd,eng,eng,lin,babu namwamba just went for a five year sabbatical break i
59543,9229559,africa_sub,ke,kitui,2021-05-30,kzg01p4ysdc5,eng,eng,lin,breaking news ale former mp kalembe ndile dies in hospital nairobi
78091,9252419,africa_sub,ke,sotik,2021-06-02,kzbup5e5m97n,eng,eng,lin,top up today with technologies go to mpesa menu lipa na mpesa paybill no account no your
80558,9255350,africa_sub,ke,lamu,2021-06-02,kzt54c0zsxyu,eng,eng,lin,rossignol and ekoti ya nzube are a joke to you
85051,9260806,africa_sub,ke,port bunyala,2021-06-03,sb00sfjy89qg,eng,eng,lin,kawempe north get ready for both ambulances boda boda ambulance and motorcar ambulance
88883,9265528,africa_sub,ke,ahero,2021-06-03,kzbyfw9s124w,eng,swa,lin,top up today with technologies go to mpesa menu lipa na mpesa paybill no account n
89445,9266200,africa_sub,ke,narok,2021-06-03,kzc9b4v31u59,swa,swa,lin,mikate samaki na changing water into wine tumbo tu
93843,9271572,africa_sub,ke,meru,2021-06-04,sb4b29pgk8ev,swa,swa,lin,sessions banae na okombee yako ya dark extraa hizi memmories
107826,9288702,africa_sub,ke,nandi hills,2021-06-06,sb108t5xxh5x,swa,swa,lin,aki hizi hesabu nani ako na ten bob mpesa anitumie nimpee cash
111564,9293430,africa_sub,ke,luanda,2021-06-07,sb01z008zjyq,swa,swa,lin,jamaa kunitext na kusema ety nimpeeko pesa aende alewe
114206,9296634,africa_sub,ke,londiani,2021-06-07,kzcr41ejh54f,eng,eng,lin,got the best paybill to top up with go to mpesa menu lipa na mpesa paybill no account
133983,9320779,africa_sub,ke,litein,2021-06-10,kzch8tg9z4g9,eng,eng,lin,top up with technologies today go to mpesa menu lipa na mpesa paybill no account no yo
139759,9327937,africa_sub,ke,kilifi,2021-06-11,kzk76f9fk38d,eng,eng,lin,blackout in nyayo embakasi no check and advise
146209,9335691,africa_sub,ke,karuri,2021-06-12,kzfkn0s44qx9,eng,eng,lin,lmao manzi wa kibra with upcoming reality the real husband akothe to sponcer me
151138,9341973,africa_sub,ke,mtito andei,2021-06-13,kze0sx807y6m,swa,swa,lin,mbaya kama ile misabuni yako ya sumu yaani
153877,9345405,africa_sub,ke,bondo,2021-06-13,sb037g6npbm4,swa,swa,lin,hebu songa kiasi nione number plate ya hio bima
169434,9364560,africa_sub,ke,thika,2021-06-16,kzf65echcfqw,eng,swa,lin,follow mpya tena moto support support do me
182920,9380953,africa_sub,ke,kajiado,2021-06-18,kzdjmp0ycz0b,eng,eng,lin,zuru naye to his favourite destination na this father s day
194451,9394943,africa_sub,ke,athi river,2021-06-20,kzdrc843nhkm,swa,swa,lin,gsw steph angepika hawa mafala kitambo sana
195155,9395820,africa_sub,ke,bungoma,2021-06-20,sb0e4x4tjdq4,swa,swa,lin,sawa tuma mpesa no yako alafu na k ya transaction
198730,9400132,africa_sub,ke,malikisi,2021-06-20,sb07z71p6ztf,swa,swa,lin,na mbona yangu airtel inamaliza mbs na minutes
207807,9411339,africa_sub,ke,kilifi,2021-06-22,kzk76f9fk38d,eng,eng,lin,these universities kibabii koitalel kaimosi karatina tharaka what do they teach
210127,9414162,africa_sub,ke,kwale,2021-06-22,kzk01wqw7dhs,swa,swa,lin,titi mbona sauti inakaa ya stivo simple boy
211379,9415680,africa_sub,ke,rongai,2021-06-22,kzcrpc9jje06,eng,eng,lin,should think about eliminating the manual mpesa
211985,9416419,africa_sub,ke,mwingi,2021-06-22,kzg4dnp6cw54,swa,lin,lin,ambira high school aka mobimba mopepe chuo ya warasta
220753,9427124,africa_sub,ke,chuka,2021-06-24,kzfy0erfhw5v,swa,swa,lin,unaeza lamba time ya missionary ama uume kidogo
222925,9429663,africa_sub,ke,ngong,2021-06-24,kzf01zpwwfvg,swa,swa,lin,luku ni ya quavo lakini accent ni ya embarambamba
229586,9437900,africa_sub,ke,limuru,2021-06-25,kzf19zz8ncju,eng,lin,lin,oliver maloba is replaced by rodgers okumu nzoia sugar fc nairobi city stars
229686,9438018,africa_sub,ke,thika,2021-06-25,kzf65echcfqw,eng,lin,lin,oliver maloba is replaced by rodgers okumu nzoia sugar fc nairobi city stars htt
233595,9442758,africa_sub,ke,malikisi,2021-06-26,sb07z71p6ztf,swa,swa,lin,wa sango mawetatu tayari nko tuned in nasikiza misakato ya sato na
234161,9443431,africa_sub,ke,isiolo,2021-06-26,sb49zpxqghex,swa,swa,lin,sasa nkienda na bibi yako tutakosana broo
